Delivery day;Period;Supply total (MWh);Supply successful (MWh);Supply unsuccessful (MWh);Demand total (MWh);Demand successful (MWh);Demand unsuccessful (MWh);Price (€/MWh);ATC SK ➝ CZ (MW);Flow SK ➝ CZ (MWh);ATC CZ ➝ SK (MW);Flow CZ ➝ SK (MWh);Price CZ (€/MWh);ATC SK ➝ HU (MW);Flow SK ➝ HU (MWh);ATC HU ➝ SK (MW);Flow HU ➝ SK (MWh);Price HU (€/MWh);ATC HU ➝ RO (MW);Flow HU ➝ RO (MWh);ATC RO ➝ HU (MW);Flow RO ➝ HU (MWh);Price RO (€/MWh),,,,,,,,,,
6.4.2021;2;984.3;651.4;332.9;782.3;686.3;96.0;17.50;1,455.0;0.0;2,045.0;1,134.9;17.50;1,100.0;1,100.0;1,300.0;0.0;22.11;842.0;481.4;758.0;0.0;22.11,,,,
6.4.2021;3;867.4;534.5;332.9;675.1;579.1;96.0;12.40;1,455.0;0.0;2,045.0;1,144.6;12.40;1,100.0;1,100.0;1,300.0;0.0;16.62;842.0;475.1;758.0;0.0;16.62,,,,
6.4.2021;4;900.5;567.5;333.0;918.2;592.1;326.1;12.00;1,455.0;0.0;2,045.0;1,124.6;12.00;1,100.0;1,100.0;1,300.0;0.0;19.75;842.0;576.9;758.0;0.0;19.75,,,,
6.4.2021;5;1,079.3;746.2;333.1;822.3;656.1;166.2;19.90;1,455.0;0.0;2,045.0;1,009.9;19.90;1,100.0;1,100.0;1,300.0;0.0;30.13;842.0;636.3;758.0;0.0;30.13,,,
6.4.2021;6;982.5;851.6;130.9;831.1;564.1;267.0;34.60;1,455.0;0.0;2,045.0;812.5;34.60;1,100.0;1,100.0;1,300.0;0.0;44.60;842.0;322.4;758.0;0.0;44.60,,,,,
6.4.2021;7;863.1;858.3;4.8;979.5;760.5;219.0;57.70;1,355.0;0.0;1,975.0;418.0;57.70;1,100.0;515.8;1,300.0;0.0;57.70;852.0;0.0;748.0;224.0;57.70,,,,,,
6.4.2021;8;1,130.1;1,130.0;0.1;1,043.7;897.7;146.0;58.89;1,368.0;0.0;2,032.0;867.7;58.89;1,100.0;1,100.0;1,300.0;0.0;60.48;852.0;52.9;748.0;0.0;60.48,,
6.4.2021;9;1,098.2;883.4;214.8;931.0;835.0;96.0;61.00;1,368.0;0.0;2,032.0;1,051.6;61.00;1,100.0;1,100.0;1,300.0;0.0;65.00;852.0;0.0;748.0;285.0;65.00,,,
6.4.2021;10;790.9;726.8;64.1;1,025.1;904.1;121.0;62.40;1,368.0;0.0;2,032.0;1,227.6;62.40;1,100.0;1,050.3;1,300.0;0.0;62.40;852.0;0.0;748.0;409.5;62.40,,,
6.4.2021;11;791.0;771.9;19.1;1,008.5;887.5;121.0;61.24;1,368.0;0.0;2,032.0;1,178.6;61.24;1,100.0;1,063.0;1,300.0;0.0;61.24;852.0;0.0;748.0;587.8;61.24,,,
6.4.2021;12;839.8;817.0;22.8;1,086.8;965.8;121.0;58.50;1,418.0;0.0;2,032.0;967.8;58.50;1,100.0;819.0;1,300.0;0.0;58.50;852.0;0.0;748.0;500.4;58.50,,,,,
6.4.2021;13;844.8;676.8;168.0;1,079.6;958.6;121.0;56.80;1,448.0;0.0;2,032.0;808.8;56.80;1,100.0;527.0;1,300.0;0.0;56.80;852.0;0.0;748.0;506.5;56.80,,,,,
6.4.2021;14;846.1;591.0;255.1;1,024.6;897.5;127.1;56.18;1,438.0;0.0;2,032.0;729.8;56.18;1,100.0;423.3;1,300.0;0.0;56.18;852.0;0.0;748.0;432.0;56.18,,,,,
6.4.2021;15;848.5;554.4;294.1;944.0;820.7;123.3;54.58;1,368.0;0.0;2,032.0;905.4;54.58;1,100.0;639.1;1,300.0;0.0;54.58;852.0;0.0;748.0;254.1;54.58,,,,,,
6.4.2021;16;818.3;563.2;255.1;851.3;730.3;121.0;55.77;1,368.0;0.0;2,032.0;954.8;55.77;1,100.0;787.7;1,300.0;0.0;55.77;852.0;0.0;748.0;226.9;55.77,,,,,,
6.4.2021;17;759.8;571.5;188.3;840.1;719.1;121.0;57.50;1,368.0;0.0;2,032.0;1,247.6;57.50;1,100.0;1,100.0;1,300.0;0.0;60.61;852.0;0.0;748.0;213.2;60.61,,,,
6.4.2021;18;712.7;457.6;255.1;801.1;679.7;121.4;58.51;1,368.0;0.0;2,032.0;1,322.1;58.51;1,100.0;1,100.0;1,300.0;0.0;62.77;852.0;0.0;748.0;78.1;62.77,,,,
6.4.2021;19;746.7;484.6;262.1;839.8;712.7;127.1;62.19;1,368.0;0.0;1,972.0;1,328.1;62.19;1,100.0;1,100.0;1,300.0;0.0;65.57;852.0;34.2;748.0;0.0;65.57,,,,
6.4.2021;20;853.6;709.5;144.1;945.0;804.2;140.8;66.49;1,378.0;0.0;2,032.0;1,194.7;66.49;1,100.0;1,100.0;1,300.0;0.0;83.77;852.0;152.3;748.0;0.0;83.77,,,,
6.4.2021;21;1,001.7;905.6;96.1;1,089.0;952.2;136.8;69.64;1,388.0;0.0;2,032.0;1,146.6;69.64;1,100.0;1,100.0;1,300.0;0.0;89.11;852.0;17.4;748.0;0.0;89.11,,
6.4.2021;22;813.8;554.7;259.1;917.7;778.0;139.7;63.22;1,368.0;0.0;1,972.0;1,323.3;63.22;1,100.0;1,100.0;1,300.0;0.0;67.18;852.0;117.0;748.0;0.0;67.18,,,,
6.4.2021;23;831.7;658.6;173.1;839.6;671.6;168.0;63.45;1,355.0;0.0;2,015.0;1,113.0;63.45;1,100.0;1,100.0;1,300.0;0.0;67.61;842.0;8.5;758.0;0.0;67.61,,,,
6.4.2021;24;871.4;791.2;80.2;1,075.6;592.6;483.0;60.20;1,375.0;0.0;1,985.0;858.2;60.20;1,100.0;1,056.8;1,300.0;0.0;60.20;842.0;0.0;758.0;24.3;60.20,,,,
7.4.2021;1;773.3;554.2;219.1;630.8;565.8;65.0;52.10;1,355.0;0.0;2,045.0;1,111.6;52.10;1,100.0;1,100.0;1,300.0;0.0;62.05;842.0;0.0;758.0;205.9;62.05,,,,
7.4.2021;2;808.3;594.6;213.7;576.3;505.6;70.7;49.95;1,355.0;0.0;2,045.0;1,011.0;49.95;1,100.0;1,100.0;1,300.0;0.0;58.73;842.0;0.0;758.0;148.4;58.73,,,,
7.4.2021;3;553.1;342.6;210.5;697.3;561.7;135.6;51.01;1,375.0;0.0;2,045.0;1,319.1;51.01;1,100.0;1,100.0;1,300.0;0.0;54.51;842.0;0.0;758.0;11.5;54.51,,,,
7.4.2021;4;552.6;342.1;210.5;684.4;548.8;135.6;51.00;1,355.0;0.0;2,045.0;1,306.7;51.00;1,100.0;1,100.0;1,300.0;0.0;51.60;842.0;71.3;758.0;0.0;51.60,,,,
7.4.2021;5;859.4;646.8;212.6;657.2;586.6;70.6;49.00;1,355.0;0.0;2,045.0;1,039.8;49.00;1,100.0;1,100.0;1,300.0;0.0;54.51;842.0;41.5;758.0;0.0;54.51,,,,
7.4.2021;6;877.1;595.0;282.1;747.6;682.6;65.0;49.73;1,355.0;0.0;2,035.0;1,187.6;49.73;1,100.0;1,100.0;1,300.0;0.0;59.19;842.0;79.5;758.0;0.0;59.19,,,,
7.4.2021;7;876.4;549.3;327.1;979.9;845.1;134.8;60.99;1,355.0;0.0;2,045.0;1,395.8;60.99;1,100.0;1,100.0;1,300.0;0.0;69.05;852.0;93.9;748.0;0.0;69.05,,,,
7.4.2021;8;950.7;845.6;105.1;1,167.6;963.2;204.4;70.35;1,408.0;0.0;2,032.0;1,217.6;70.35;1,100.0;1,100.0;1,300.0;0.0;83.94;852.0;272.0;748.0;0.0;83.94,,,
7.4.2021;9;758.8;732.7;26.1;1,200.6;978.6;222.0;71.10;1,398.0;0.0;2,032.0;1,345.9;71.10;1,100.0;1,100.0;1,300.0;0.0;86.76;852.0;305.5;748.0;0.0;86.76,,,
7.4.2021;10;795.9;688.8;107.1;1,224.8;1,017.8;207.0;64.10;1,368.0;0.0;2,032.0;1,429.0;64.10;1,100.0;1,100.0;1,300.0;0.0;77.73;852.0;344.6;748.0;0.0;77.73,,
7.4.2021;11;803.3;704.3;99.0;1,136.0;954.5;181.5;61.70;1,368.0;0.0;2,032.0;1,323.0;61.70;1,100.0;1,072.8;1,300.0;0.0;61.70;852.0;452.0;748.0;0.0;61.70,,,
7.4.2021;12;813.6;808.5;5.1;1,238.4;1,029.4;209.0;62.04;1,418.0;0.0;2,032.0;825.9;62.04;1,100.0;605.0;1,300.0;0.0;62.04;852.0;19.5;748.0;0.0;62.04,,,,
7.4.2021;13;861.1;653.0;208.1;1,183.2;943.2;240.0;59.66;1,468.0;0.0;2,032.0;497.0;59.66;1,100.0;206.8;1,300.0;0.0;59.66;852.0;0.0;748.0;325.5;59.66,,,,,
7.4.2021;14;849.0;655.9;193.1;1,147.0;901.7;245.3;55.00;1,468.0;0.0;2,032.0;166.9;55.00;1,100.0;0.0;1,300.0;78.9;55.00;852.0;0.0;748.0;748.0;53.72,,,,,
7.4.2021;15;788.3;550.2;238.1;1,099.6;872.6;227.0;50.00;1,468.0;0.0;2,032.0;316.0;50.00;1,100.0;0.0;1,300.0;6.4;50.00;852.0;0.0;748.0;678.5;50.00,,,,,
7.4.2021;16;761.4;601.3;160.1;1,005.1;873.1;132.0;51.41;1,408.0;0.0;2,032.0;426.0;51.41;1,100.0;154.2;1,300.0;0.0;51.41;852.0;0.0;748.0;630.8;51.41,,,,,
7.4.2021;17;649.2;414.1;235.1;1,010.8;763.5;247.3;54.13;1,368.0;0.0;2,032.0;905.8;54.13;1,100.0;556.4;1,300.0;0.0;54.13;852.0;0.0;748.0;232.8;54.13,,,,,
7.4.2021;18;631.3;471.2;160.1;959.2;755.3;203.9;58.02;1,368.0;0.0;2,032.0;1,193.7;58.02;1,100.0;909.6;1,300.0;0.0;58.02;852.0;5.6;748.0;0.0;58.02,,,,,
7.4.2021;19;619.5;508.4;111.1;968.4;778.1;190.3;64.00;1,368.0;0.0;1,992.0;1,369.7;64.00;1,100.0;1,100.0;1,300.0;0.0;68.40;852.0;146.4;748.0;0.0;68.40,,,,
7.4.2021;20;587.1;587.0;0.1;1,123.3;868.3;255.0;79.00;1,368.0;0.0;2,032.0;1,381.3;79.00;1,100.0;1,100.0;1,300.0;0.0;87.95;852.0;277.8;748.0;0.0;87.95,,,
7.4.2021;21;823.0;818.8;4.2;1,227.3;971.9;255.4;77.10;1,368.0;0.0;1,882.0;1,253.1;77.10;1,100.0;1,100.0;1,300.0;0.0;92.39;852.0;234.8;748.0;0.0;92.39,,,
7.4.2021;22;742.6;525.5;217.1;1,061.9;817.0;244.9;62.14;1,428.0;0.0;1,972.0;1,391.5;62.14;1,100.0;1,100.0;1,300.0;0.0;79.94;852.0;147.3;748.0;0.0;79.94,,,
7.4.2021;23;851.4;597.3;254.1;961.6;734.6;227.0;59.74;1,455.0;0.0;1,885.0;1,237.3;59.74;1,100.0;1,100.0;1,300.0;0.0;70.10;842.0;0.0;758.0;5.6;70.10,,,,
7.4.2021;24;843.0;597.9;245.1;847.5;646.1;201.4;56.22;1,455.0;0.0;2,015.0;1,148.2;56.22;1,100.0;1,100.0;1,300.0;0.0;64.93;842.0;0.0;758.0;229.9;64.93,,,,
8.4.2021;1;808.4;593.9;214.5;718.3;600.4;117.9;56.90;1,375.0;0.0;2,045.0;1,106.5;56.90;1,100.0;1,100.0;1,300.0;0.0;64.88;842.0;0.0;758.0;271.6;64.88,,,,
8.4.2021;2;845.2;730.5;114.7;660.7;538.0;122.7;57.70;1,355.0;0.0;2,045.0;757.1;57.70;1,100.0;949.6;1,300.0;0.0;57.70;842.0;0.0;758.0;292.8;57.70,,,,,,
8.4.2021;3;593.0;482.5;110.5;722.4;594.2;128.2;56.75;1,355.0;0.0;2,045.0;734.6;56.75;1,100.0;622.9;1,300.0;0.0;56.75;842.0;0.0;758.0;377.9;56.75,,,,,,
8.4.2021;4;595.8;335.3;260.5;712.9;590.3;122.6;50.44;1,455.0;0.0;2,045.0;1,089.4;50.44;1,100.0;834.4;1,300.0;0.0;50.44;842.0;0.0;758.0;92.7;50.44,,,,,
8.4.2021;5;685.6;572.0;113.6;743.8;620.4;123.4;55.81;1,355.0;0.0;2,045.0;840.7;55.81;1,100.0;792.3;1,300.0;0.0;55.81;842.0;0.0;758.0;149.2;55.81,,,,,,
8.4.2021;6;873.3;614.2;259.1;837.3;720.3;117.0;53.10;1,355.0;0.0;2,045.0;1,206.1;53.10;1,100.0;1,100.0;1,300.0;0.0;60.00;842.0;59.3;758.0;0.0;60.00,,,,
8.4.2021;7;800.4;541.1;259.3;1,044.7;883.1;161.6;68.20;1,355.0;0.0;2,005.0;1,442.0;68.20;1,100.0;1,100.0;1,300.0;0.0;70.84;852.0;85.3;748.0;0.0;70.84,,,
8.4.2021;8;699.4;699.3;0.1;1,242.6;989.2;253.4;85.48;1,378.0;0.0;2,032.0;1,389.9;85.48;1,100.0;1,100.0;1,300.0;0.0;86.57;852.0;282.8;748.0;0.0;86.57,,,
8.4.2021;9;682.0;681.9;0.1;1,247.3;956.4;290.9;88.00;1,368.0;0.0;2,032.0;1,374.5;88.00;1,100.0;1,100.0;1,300.0;0.0;91.93;852.0;243.5;748.0;0.0;91.93,,,
8.4.2021;10;565.2;565.1;0.1;1,300.0;996.1;303.9;76.00;1,448.0;0.0;2,032.0;1,531.0;76.00;1,100.0;1,100.0;1,300.0;0.0;81.79;852.0;140.1;748.0;0.0;81.79,,,
8.4.2021;11;671.0;654.9;16.1;1,247.4;947.0;300.4;67.00;1,388.0;0.0;2,032.0;1,163.1;67.00;1,100.0;871.0;1,300.0;0.0;67.00;852.0;94.5;748.0;0.0;67.00,,,,
8.4.2021;12;661.3;656.2;5.1;1,291.6;1,037.8;253.8;64.40;1,368.0;0.0;2,032.0;1,283.9;64.40;1,100.0;902.3;1,300.0;0.0;64.40;852.0;96.3;748.0;0.0;64.40,,,
8.4.2021;13;617.5;512.4;105.1;1,248.8;1,011.6;237.2;62.91;1,468.0;0.0;2,032.0;1,568.1;62.91;1,100.0;1,068.9;1,300.0;0.0;62.91;852.0;71.6;748.0;0.0;62.91,,
8.4.2021;14;615.8;510.7;105.1;1,211.8;987.0;224.8;60.63;1,448.0;0.0;2,032.0;1,483.9;60.63;1,100.0;1,007.6;1,300.0;0.0;60.63;852.0;201.0;748.0;0.0;60.63,,,
8.4.2021;15;746.9;626.8;120.1;1,106.0;870.0;236.0;56.50;1,398.0;0.0;2,032.0;1,321.0;56.50;1,100.0;1,077.8;1,300.0;0.0;56.50;852.0;315.2;748.0;0.0;56.50,,,
8.4.2021;16;748.0;606.9;141.1;980.8;792.2;188.6;54.20;1,428.0;0.0;2,032.0;1,285.3;54.20;1,100.0;1,100.0;1,300.0;0.0;57.33;852.0;280.9;748.0;0.0;57.33,,,,
8.4.2021;17;643.5;540.7;102.8;955.4;788.5;166.9;56.10;1,408.0;0.0;2,032.0;1,347.8;56.10;1,100.0;1,100.0;1,300.0;0.0;59.11;852.0;146.2;748.0;0.0;59.11,,,,
8.4.2021;18;656.2;629.2;27.0;991.3;762.4;228.9;61.17;1,368.0;0.0;2,032.0;1,233.2;61.17;1,100.0;1,100.0;1,300.0;0.0;63.21;852.0;389.0;748.0;0.0;63.21,,,,
8.4.2021;19;593.5;581.4;12.1;1,094.2;791.4;302.8;69.90;1,368.0;0.0;2,032.0;1,310.0;69.90;1,100.0;1,100.0;1,300.0;0.0;72.87;852.0;317.0;748.0;0.0;72.87,,,
8.4.2021;20;924.1;924.0;0.1;1,192.2;884.3;307.9;84.99;1,368.0;0.0;2,032.0;1,060.3;84.99;1,100.0;1,100.0;1,300.0;0.0;93.63;852.0;386.0;748.0;0.0;93.63,,,
8.4.2021;21;920.4;920.3;0.1;1,268.1;1,012.7;255.4;82.57;1,368.0;0.0;1,982.0;1,192.4;82.57;1,100.0;1,100.0;1,300.0;0.0;98.40;852.0;0.0;748.0;55.7;98.40,,
8.4.2021;22;800.1;787.0;13.1;1,056.6;835.2;221.4;70.15;1,458.0;0.0;2,032.0;1,148.2;70.15;1,100.0;1,100.0;1,300.0;0.0;81.40;852.0;0.0;748.0;18.4;81.40,,,
8.4.2021;23;853.4;579.3;274.1;911.3;793.0;118.3;63.25;1,355.0;0.0;1,915.0;1,313.7;63.25;1,100.0;1,100.0;1,300.0;0.0;71.59;842.0;0.0;758.0;185.8;71.59,,,,
8.4.2021;24;909.8;619.7;290.1;805.9;678.8;127.1;56.80;1,425.0;0.0;2,045.0;1,159.1;56.80;1,100.0;1,100.0;1,300.0;0.0;67.58;842.0;0.0;758.0;263.5;67.58,,,,
9.4.2021;1;956.2;576.0;380.2;741.2;624.1;117.1;51.28;1,435.0;0.0;2,045.0;1,148.1;51.28;1,100.0;1,100.0;1,300.0;0.0;63.06;842.0;0.0;758.0;302.5;63.06,,,,
9.4.2021;2;985.4;672.4;313.0;675.8;550.1;125.7;52.10;1,415.0;0.0;2,045.0;977.7;52.10;1,100.0;1,100.0;1,300.0;0.0;60.41;842.0;0.0;758.0;352.6;60.41,,,,,
9.4.2021;3;1,021.6;811.3;210.3;719.8;596.9;122.9;54.55;1,375.0;0.0;2,045.0;787.0;54.55;1,100.0;1,001.4;1,300.0;0.0;54.55;842.0;0.0;758.0;285.8;54.55,,,,
9.4.2021;4;760.6;550.2;210.4;757.9;635.4;122.5;54.25;1,355.0;0.0;2,045.0;930.2;54.25;1,100.0;845.0;1,300.0;0.0;54.25;842.0;0.0;758.0;187.6;54.25,,,,,,
9.4.2021;5;918.7;803.0;115.7;783.9;647.3;136.6;55.86;1,355.0;0.0;2,045.0;883.1;55.86;1,100.0;1,038.8;1,300.0;0.0;55.86;842.0;0.0;758.0;64.1;55.86,,,,,
9.4.2021;6;1,040.3;935.1;105.2;850.2;732.1;118.1;59.00;1,355.0;0.0;2,025.0;897.0;59.00;1,100.0;1,100.0;1,300.0;0.0;63.68;842.0;6.6;758.0;0.0;63.68,,,,
9.4.2021;7;1,062.8;934.6;128.2;1,038.7;920.7;118.0;66.03;1,355.0;0.0;1,935.0;1,086.1;66.03;1,100.0;1,100.0;1,300.0;0.0;66.91;852.0;151.0;748.0;0.0;66.91,,
9.4.2021;8;1,122.4;1,117.2;5.2;1,160.3;1,014.4;145.9;72.25;1,368.0;0.0;1,942.0;997.2;72.25;1,100.0;1,100.0;1,300.0;0.0;82.72;852.0;240.8;748.0;0.0;82.72,
9.4.2021;9;1,091.0;973.5;117.5;1,146.7;969.8;176.9;73.29;1,388.0;0.0;2,032.0;1,096.3;73.29;1,100.0;1,100.0;1,300.0;0.0;78.63;852.0;496.4;748.0;0.0;78.63,,
9.4.2021;10;1,088.0;982.8;105.2;1,195.6;1,021.0;174.6;65.07;1,368.0;0.0;2,032.0;1,077.5;65.07;1,100.0;1,039.3;1,300.0;0.0;65.07;852.0;523.3;748.0;0.0;65.07,
9.4.2021;11;1,134.8;939.2;195.6;1,064.6;941.5;123.1;54.50;1,368.0;0.0;1,532.0;1,102.3;54.50;1,100.0;1,100.0;1,300.0;0.0;58.11;852.0;541.3;748.0;0.0;58.11,,
9.4.2021;12;964.0;670.8;293.2;1,126.0;995.4;130.6;56.00;1,368.0;0.0;1,532.0;1,389.4;56.00;1,100.0;1,064.8;1,300.0;0.0;56.00;852.0;493.6;748.0;0.0;56.00,,,
9.4.2021;13;943.6;552.4;391.2;1,077.2;950.3;126.9;54.32;1,368.0;0.0;1,532.0;1,470.5;54.32;1,100.0;1,072.6;1,300.0;0.0;54.32;852.0;519.5;748.0;0.0;54.32,,,
9.4.2021;14;950.8;497.6;453.2;1,006.4;879.5;126.9;52.55;1,368.0;0.0;1,532.0;927.6;52.55;1,100.0;545.7;1,300.0;0.0;52.55;852.0;317.3;748.0;0.0;52.55,,,,,
9.4.2021;15;949.0;471.8;477.2;1,025.3;900.7;124.6;50.54;1,468.0;0.0;2,032.0;1,139.6;50.54;1,100.0;710.7;1,300.0;0.0;50.54;852.0;345.3;748.0;0.0;50.54,,,,
9.4.2021;16;937.7;431.5;506.2;961.6;834.7;126.9;50.93;1,428.0;0.0;2,032.0;1,289.7;50.93;1,100.0;886.5;1,300.0;0.0;50.93;852.0;484.1;748.0;0.0;50.93,,,,,
9.4.2021;17;886.2;380.0;506.2;865.3;743.7;121.6;51.29;1,368.0;0.0;2,032.0;1,463.7;51.29;1,100.0;1,100.0;1,300.0;0.0;56.09;852.0;568.1;748.0;0.0;56.09,,,,
9.4.2021;18;880.8;715.6;165.2;819.2;693.1;126.1;58.80;1,448.0;0.0;2,032.0;1,077.5;58.80;1,100.0;1,100.0;1,300.0;0.0;60.77;852.0;506.2;748.0;0.0;60.77,,,,
9.4.2021;19;1,064.6;946.4;118.2;906.8;735.2;171.6;69.20;1,428.0;0.0;2,032.0;1,038.6;69.20;2,100.0;1,249.8;1,300.0;0.0;69.20;852.0;556.4;748.0;0.0;69.20,,,
9.4.2021;20;1,121.2;1,121.0;0.2;990.6;815.0;175.6;83.10;1,468.0;0.0;1,952.0;1,546.5;83.10;2,100.0;1,852.5;1,300.0;0.0;83.10;852.0;852.0;748.0;0.0;83.75,,
9.4.2021;21;1,045.7;1,045.5;0.2;1,088.0;891.0;197.0;85.72;1,468.0;0.0;2,032.0;1,734.5;85.72;2,100.0;1,889.0;1,300.0;0.0;85.72;852.0;591.8;748.0;0.0;85.72,
9.4.2021;22;1,043.7;943.5;100.2;902.9;760.8;142.1;73.95;1,468.0;0.0;1,972.0;1,253.8;73.95;2,100.0;1,436.5;1,300.0;0.0;73.95;852.0;208.9;748.0;0.0;73.95,,,
9.4.2021;23;1,178.0;821.8;356.2;791.3;658.3;133.0;71.21;1,455.0;0.0;1,945.0;1,088.0;71.21;2,100.0;1,251.5;1,300.0;0.0;71.21;842.0;160.9;758.0;0.0;71.21,,,
9.4.2021;24;1,079.9;733.9;346.0;705.9;581.2;124.7;65.64;1,455.0;0.0;1,995.0;1,512.6;65.64;2,100.0;1,665.3;1,300.0;0.0;65.64;842.0;189.4;758.0;0.0;65.64,,,
10.4.2021;1;813.8;659.7;154.1;651.4;490.4;161.0;63.38;1,455.0;0.0;2,045.0;1,930.7;63.38;2,100.0;2,100.0;1,300.0;0.0;64.43;842.0;203.4;758.0;0.0;64.43,,,,
10.4.2021;2;875.9;711.8;164.1;596.0;473.5;122.5;60.00;1,455.0;0.0;2,045.0;1,844.5;60.00;2,100.0;2,082.8;1,300.0;0.0;60.00;842.0;110.6;758.0;0.0;60.00,,,,
10.4.2021;3;917.2;758.2;159.0;632.1;511.1;121.0;57.34;1,455.0;0.0;2,045.0;1,579.0;57.34;2,100.0;1,826.1;1,300.0;0.0;57.34;842.0;0.0;758.0;6.0;57.34,,,,
10.4.2021;4;934.4;750.4;184.0;617.0;495.0;122.0;55.56;1,455.0;0.0;2,045.0;1,491.9;55.56;2,100.0;1,747.3;1,300.0;0.0;55.56;842.0;39.1;758.0;0.0;55.56,,,,
10.4.2021;5;937.3;680.4;256.9;635.9;513.8;122.1;55.55;1,455.0;0.0;2,045.0;1,609.6;55.55;2,100.0;1,776.2;1,300.0;0.0;55.55;842.0;82.7;758.0;0.0;55.55,,,,
10.4.2021;6;927.3;743.1;184.2;652.2;524.3;127.9;55.98;1,455.0;0.0;2,045.0;1,291.4;55.98;2,100.0;1,510.2;1,300.0;0.0;55.98;842.0;0.0;758.0;69.2;55.98,,,,
10.4.2021;7;931.4;760.3;171.1;731.6;576.0;155.6;56.88;1,455.0;0.0;2,045.0;910.6;56.88;2,100.0;1,094.9;1,300.0;0.0;56.88;842.0;0.0;758.0;152.8;56.88,,,,,
10.4.2021;8;1,097.7;915.7;182.0;842.0;704.3;137.7;61.18;1,468.0;0.0;2,032.0;1,273.2;61.18;2,100.0;1,484.6;1,300.0;0.0;61.18;842.0;204.4;758.0;0.0;61.18,,,
10.4.2021;9;1,091.8;824.8;267.0;959.2;813.5;145.7;63.47;1,468.0;0.0;2,032.0;1,496.3;63.47;2,100.0;1,507.6;1,300.0;0.0;63.47;842.0;266.7;758.0;0.0;63.47,,,
10.4.2021;10;1,078.1;816.1;262.0;1,047.1;897.2;149.9;63.00;1,468.0;0.0;2,032.0;1,156.5;63.00;2,100.0;1,075.4;1,300.0;0.0;63.00;842.0;0.0;758.0;9.2;63.00,,
10.4.2021;11;1,054.3;784.3;270.0;1,099.7;977.5;122.2;59.20;1,468.0;0.0;2,032.0;1,072.3;59.20;2,100.0;879.1;1,300.0;0.0;59.20;842.0;0.0;758.0;136.0;59.20,,,
10.4.2021;12;940.7;760.7;180.0;1,251.0;1,133.0;118.0;57.97;1,468.0;0.0;2,032.0;1,018.8;57.97;2,100.0;646.5;1,300.0;0.0;57.97;842.0;0.0;758.0;248.0;57.97,,,
10.4.2021;13;889.5;702.5;187.0;1,170.2;1,053.2;117.0;55.61;1,468.0;0.0;2,032.0;1,019.5;55.61;2,100.0;668.8;1,300.0;0.0;55.61;842.0;0.0;758.0;397.6;55.61,,,
10.4.2021;14;865.2;702.2;163.0;1,062.6;942.6;120.0;52.50;1,468.0;0.0;2,032.0;1,269.8;52.50;2,100.0;1,029.4;1,300.0;0.0;52.50;842.0;0.0;758.0;381.2;52.50,,,
10.4.2021;15;859.2;668.2;191.0;982.2;864.2;118.0;50.33;1,468.0;0.0;2,032.0;1,592.3;50.33;2,100.0;1,396.3;1,300.0;0.0;50.33;842.0;0.0;758.0;207.2;50.33,,,,
10.4.2021;16;825.9;638.9;187.0;869.1;751.6;117.5;50.50;1,468.0;0.0;2,032.0;1,848.3;50.50;2,100.0;1,735.6;1,300.0;0.0;50.50;842.0;0.0;758.0;114.5;50.50,,,,
10.4.2021;17;787.9;607.9;180.0;920.0;793.1;126.9;52.70;1,468.0;0.0;2,032.0;1,787.2;52.70;2,100.0;1,602.0;1,300.0;0.0;52.70;842.0;0.0;758.0;83.7;52.70,,,,
10.4.2021;18;817.4;616.4;201.0;848.7;699.0;149.7;55.91;1,468.0;0.0;2,032.0;1,348.3;55.91;2,100.0;1,265.7;1,300.0;0.0;55.91;842.0;0.0;758.0;160.3;55.91,,,,
10.4.2021;19;894.9;649.9;245.0;799.8;676.8;123.0;61.70;1,468.0;0.0;2,032.0;1,474.0;61.70;2,100.0;1,447.1;1,300.0;0.0;61.70;842.0;0.0;758.0;139.2;61.70,,,,
10.4.2021;20;942.5;669.5;273.0;859.6;651.9;207.7;70.20;1,468.0;0.0;2,032.0;2,032.0;69.67;2,100.0;2,049.6;1,300.0;0.0;70.20;842.0;136.7;758.0;0.0;70.20,,,,
10.4.2021;21;1,016.7;682.7;334.0;887.4;759.7;127.7;69.39;1,468.0;0.0;2,032.0;2,032.0;69.00;2,100.0;1,955.0;1,300.0;0.0;69.39;842.0;147.1;758.0;0.0;69.39,,,
10.4.2021;22;906.4;659.4;247.0;748.3;605.6;142.7;61.00;1,468.0;0.0;2,032.0;1,654.2;61.00;2,100.0;1,708.0;1,300.0;0.0;61.00;842.0;0.0;758.0;101.3;61.00,,,,
10.4.2021;23;939.9;672.9;267.0;682.1;547.2;134.9;54.84;1,455.0;0.0;2,045.0;1,486.3;54.84;2,100.0;1,612.0;1,300.0;0.0;54.84;842.0;0.0;758.0;25.6;54.84,,,,
10.4.2021;24;889.0;613.0;276.0;600.1;445.9;154.2;50.79;1,455.0;0.0;2,045.0;1,433.4;50.79;2,100.0;1,600.5;1,300.0;0.0;50.79;842.0;93.9;758.0;0.0;50.79,,,,
11.4.2021;1;877.4;565.4;312.0;606.8;443.9;162.9;50.50;1,455.0;0.0;2,045.0;1,822.0;50.50;2,100.0;1,943.5;1,300.0;0.0;50.50;842.0;469.3;758.0;0.0;50.50,,,,
