Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,21,0,0,0,-0.2,11,0,-0.2,0,0
1,21,1,0,0,-0.2,10,0,-0.2,0,0
1,21,2,0,0,-0.3,9,0,-0.3,0,0
1,21,3,0,0,-0.3,9,0,-0.3,0,0
1,21,4,0,0,-0.2,9,0,-0.2,0,0
1,21,5,0,0,-0.1,9,0,-0.1,0,0
1,21,6,0,0,0,10,0,0,0,0
1,21,7,0,13,-1.1,7,12.608,-2.094,48.849,27.552
1,21,8,0,38,-2.3,4,37.793,-3.154,147.073,123.92
1,21,9,3,59,-3.4,1,58.552,-4.017,228.351,203.594
1,21,10,3,73,-3.5,2,72.127,-3.488,280.877,255.052
1,21,11,3,76,-3.5,3,74.803,-3.375,291.219,265.18
1,21,12,3,67,-3.6,5,65.563,-3.683,255.55,230.243
1,21,13,2,48,-4.2,5,46.707,-4.672,182.766,158.916
1,21,14,0,26,-4.9,5,24.633,-5.842,96.931,74.736
1,21,15,0,0,-5.5,6,0,-5.5,0,0
1,21,16,0,0,-6,6,0,-6,0,0
1,21,17,0,0,-6.6,6,0,-6.6,0,0
1,21,18,0,0,-7.1,6,0,-7.1,0,0
1,21,19,0,0,-7.2,5,0,-7.2,0,0
1,21,20,0,0,-7.2,5,0,-7.2,0,0
1,21,21,0,0,-7.3,5,0,-7.3,0,0
1,21,22,0,0,-7.4,5,0,-7.4,0,0
1,21,23,0,0,-7.4,5,0,-7.4,0,0
1,22,0,0,0,-7.5,6,0,-7.5,0,0
1,22,1,0,0,-7.7,5,0,-7.7,0,0
1,22,2,0,0,-7.9,5,0,-7.9,0,0
1,22,3,0,0,-8.1,5,0,-8.1,0,0
1,22,4,0,0,-8.2,5,0,-8.2,0,0
1,22,5,0,0,-8.4,5,0,-8.4,0,0
1,22,6,0,0,-8.5,5,0,-8.5,0,0
1,22,7,0,38,-8.3,3,36.854,-9.378,147.125,123.971
1,22,8,0,111,-8,2,155.857,-5.632,612.768,579.595
1,22,9,261,126,-7.8,1,288.864,0.352,1080.23,1034.971
1,22,10,280,151,-7.2,2,354.653,1.839,1333.684,1281.024
1,22,11,356,150,-6.6,3,415.565,2.958,1559.26,1499.51
1,22,12,279,150,-6,4,364.214,1.37,1377,1323.015
1,22,13,127,129,-6,3,225.078,-1.192,859.914,820.605
1,22,14,0,58,-6,2,56.372,-5.779,221.767,197.143
1,22,15,0,0,-6,2,0,-6,0,0
1,22,16,0,0,-5.7,2,0,-5.7,0,0
1,22,17,0,0,-5.5,3,0,-5.5,0,0
1,22,18,0,0,-5.2,4,0,-5.2,0,0
1,22,19,0,0,-5.1,4,0,-5.1,0,0
1,22,20,0,0,-5.1,4,0,-5.1,0,0
1,22,21,0,0,-5,5,0,-5,0,0
1,22,22,0,0,-4.9,3,0,-4.9,0,0
1,22,23,0,0,-4.8,2,0,-4.8,0,0
1,23,0,0,0,-4.7,1,0,-4.7,0,0
1,23,1,0,0,-5.1,1,0,-5.1,0,0
1,23,2,0,0,-5.4,1,0,-5.4,0,0
1,23,3,0,0,-5.8,1,0,-5.8,0,0
1,23,4,0,0,-6.1,0,0,-6.1,0,0
1,23,5,0,0,-6.5,0,0,-6.5,0,0
1,23,6,0,0,-6.8,0,0,-6.8,0,0
1,23,7,0,14,-6.2,0,13.578,-10.365,54.421,33.021
1,23,8,0,40,-5.6,0,39.814,-8.399,158.314,134.943
1,23,9,3,60,-5,1,59.464,-5.587,233.425,208.567
1,23,10,3,75,-4.9,1,74.119,-4.832,290.253,264.234
1,23,11,3,77,-4.8,1,75.751,-4.578,296.39,270.244
1,23,12,3,68,-4.7,2,66.535,-4.786,260.53,235.122
1,23,13,2,49,-4.9,2,47.672,-5.575,187.243,163.305
1,23,14,0,27,-5.1,2,25.582,-6.498,100.938,78.667
1,23,15,0,0,-5.3,3,0,-5.3,0,0
1,23,16,0,0,-6.4,3,0,-6.4,0,0
1,23,17,0,0,-7.5,3,0,-7.5,0,0
1,23,18,0,0,-8.6,3,0,-8.6,0,0
1,23,19,0,0,-9.3,3,0,-9.3,0,0
1,23,20,0,0,-10.1,3,0,-10.1,0,0
1,23,21,0,0,-10.8,3,0,-10.8,0,0
1,23,22,0,0,-12.3,3,0,-12.3,0,0
1,23,23,0,0,-13.8,3,0,-13.8,0,0
1,24,0,0,0,-15.3,3,0,-15.3,0,0
1,24,1,0,0,-15.3,2,0,-15.3,0,0
1,24,2,0,0,-15.2,2,0,-15.2,0,0
1,24,3,0,0,-15.2,2,0,-15.2,0,0
1,24,4,0,0,-14.6,1,0,-14.6,0,0
1,24,5,0,0,-14,0,0,-14,0,0
1,24,6,0,0,-13.4,0,0,-13.4,0,0
1,24,7,0,42,-12.8,0,40.734,-15.599,166.706,143.171
1,24,8,0,141,-12.1,0,213.35,-5.348,837.827,799.089
1,24,9,525,97,-11.5,0,390.804,4.496,1419.212,1363.919
1,24,10,366,143,-11,0,397.236,6.862,1459.407,1402.853
1,24,11,260,165,-10.5,1,372.888,1.949,1408.429,1353.472
1,24,12,37,146,-10,2,183.794,-5.449,720.256,684.484
1,24,13,21,110,-9.8,1,123.756,-7.139,488.122,457.828
1,24,14,0,27,-9.6,1,25.582,-10.859,102.739,80.435
1,24,15,0,0,-9.4,1,0,-9.4,0,0
1,24,16,0,0,-9.4,1,0,-9.4,0,0
1,24,17,0,0,-9.3,1,0,-9.3,0,0
1,24,18,0,0,-9.3,1,0,-9.3,0,0
1,24,19,0,0,-9.6,1,0,-9.6,0,0
1,24,20,0,0,-9.8,1,0,-9.8,0,0
1,24,21,0,0,-10.1,2,0,-10.1,0,0
1,24,22,0,0,-10.2,2,0,-10.2,0,0
1,24,23,0,0,-10.4,3,0,-10.4,0,0
1,25,0,0,0,-10.5,4,0,-10.5,0,0
1,25,1,0,0,-10.3,3,0,-10.3,0,0
1,25,2,0,0,-10.2,2,0,-10.2,0,0
1,25,3,0,0,-10,1,0,-10,0,0
1,25,4,0,0,-10.2,1,0,-10.2,0,0
1,25,5,0,0,-10.5,2,0,-10.5,0,0
1,25,6,0,0,-10.7,3,0,-10.7,0,0
1,25,7,0,44,-10.5,3,42.673,-11.43,171.771,148.137
1,25,8,0,143,-10.3,3,213.617,-6.695,843.524,804.639
1,25,9,443,109,-10.1,3,364.155,-2.17,1365.552,1311.919
1,25,10,473,128,-9.6,3,452.623,0.973,1702.277,1637.787
1,25,11,343,157,-9.1,4,418.013,-0.436,1592.753,1531.91
1,25,12,268,156,-8.6,5,366.226,-2.175,1406.781,1351.875
1,25,13,123,134,-8.6,4,229.05,-4.362,887.595,847.563
1,25,14,0,78,-8.7,4,78.518,-8.157,311.902,285.433
1,25,15,0,2,-8.7,4,1.89,-10.226,7.57,0
1,25,16,0,0,-8.6,4,0,-8.6,0,0
1,25,17,0,0,-8.5,4,0,-8.5,0,0
1,25,18,0,0,-8.4,5,0,-8.4,0,0
1,25,19,0,0,-7.9,5,0,-7.9,0,0
1,25,20,0,0,-7.5,5,0,-7.5,0,0
1,25,21,0,0,-7,5,0,-7,0,0
1,25,22,0,0,-6.9,5,0,-6.9,0,0
1,25,23,0,0,-6.7,5,0,-6.7,0,0
1,26,0,0,0,-6.6,6,0,-6.6,0,0
1,26,1,0,0,-5.9,6,0,-5.9,0,0
1,26,2,0,0,-5.3,7,0,-5.3,0,0
1,26,3,0,0,-4.6,8,0,-4.6,0,0
1,26,4,0,0,-4.5,7,0,-4.5,0,0
1,26,5,0,0,-4.5,7,0,-4.5,0,0
1,26,6,0,0,-4.4,7,0,-4.4,0,0
1,26,7,0,16,-4.1,7,15.518,-5.052,60.863,39.344
1,26,8,0,41,-3.9,7,40.398,-4.436,158.047,134.681
1,26,9,3,62,-3.6,8,61.362,-3.756,239.081,214.108
1,26,10,3,76,-3.4,7,74.977,-3.332,291.809,265.758
1,26,11,3,79,-3.3,7,77.69,-3.173,302.225,275.957
1,26,12,3,70,-3.1,7,68.47,-3.118,266.279,240.753
1,26,13,2,52,-2.8,7,50.547,-3.115,196.546,172.424
1,26,14,0,28,-2.5,7,26.532,-3.219,103.278,80.963
1,26,15,0,1,-2.2,7,0.945,-3.355,3.68,0
1,26,16,0,0,-2,6,0,-2,0,0
1,26,17,0,0,-1.7,5,0,-1.7,0,0
1,26,18,0,0,-1.5,5,0,-1.5,0,0
1,26,19,0,0,-1.1,5,0,-1.1,0,0
1,26,20,0,0,-0.7,6,0,-0.7,0,0
1,26,21,0,0,-0.3,7,0,-0.3,0,0
1,26,22,0,0,-0.9,7,0,-0.9,0,0
1,26,23,0,0,-1.6,7,0,-1.6,0,0
1,27,0,0,0,-2.2,8,0,-2.2,0,0
1,27,1,0,0,-1.6,7,0,-1.6,0,0
1,27,2,0,0,-1.1,7,0,-1.1,0,0
1,27,3,0,0,-0.5,7,0,-0.5,0,0
1,27,4,0,0,-0.3,7,0,-0.3,0,0
1,27,5,0,0,-0.2,7,0,-0.2,0,0
1,27,6,0,0,0,7,0,0,0,0
1,27,7,0,16,0.3,7,15.518,-0.644,59.758,38.26
1,27,8,0,42,0.5,7,41.377,-0.011,158.92,135.537
1,27,9,3,62,0.8,7,61.274,0.638,234.398,209.52
1,27,10,3,77,0.7,6,75.965,0.804,290.589,264.563
1,27,11,3,79,0.7,6,77.644,0.853,297,270.841
1,27,12,3,70,0.6,6,68.481,0.592,262.219,236.776
1,27,13,2,52,0.7,6,50.554,0.363,193.737,169.671
1,27,14,0,29,0.7,6,27.481,-0.069,105.576,83.218
1,27,15,0,2,0.8,6,1.89,-0.452,7.272,0
1,27,16,0,0,0.6,6,0,0.6,0,0
1,27,17,0,0,0.4,7,0,0.4,0,0
1,27,18,0,0,0.2,8,0,0.2,0,0
1,27,19,0,0,0.2,7,0,0.2,0,0
1,27,20,0,0,0.1,6,0,0.1,0,0
1,27,21,0,0,0.1,6,0,0.1,0,0
1,27,22,0,0,0,6,0,0,0,0
1,27,23,0,0,-0.1,6,0,-0.1,0,0
1,28,0,0,0,-0.2,6,0,-0.2,0,0
1,28,1,0,0,-0.4,6,0,-0.4,0,0
1,28,2,0,0,-0.5,6,0,-0.5,0,0
1,28,3,0,0,-0.7,6,0,-0.7,0,0
1,28,4,0,0,-0.8,6,0,-0.8,0,0
1,28,5,0,0,-0.8,7,0,-0.8,0,0
1,28,6,0,0,-0.9,8,0,-0.9,0,0
1,28,7,0,17,-0.6,7,16.678,-1.527,64.464,42.878
1,28,8,0,97,-0.3,6,117.882,0.483,451.821,422.339
1,28,9,47,132,0,5,175.804,2.179,664.405,629.997
1,28,10,51,160,0.1,5,210.648,3.064,795.648,757.988
1,28,11,47,167,0.3,5,215.786,3.425,814.837,776.689
1,28,12,34,151,0.4,6,186.79,2.668,707.869,672.401
1,28,13,20,115,0.1,5,128.096,1.453,487.73,457.445
1,28,14,0,29,-0.1,5,27.481,-0.835,105.916,83.551
1,28,15,0,4,-0.4,5,3.781,-1.775,14.629,0
1,28,16,0,0,-0.5,6,0,-0.5,0,0
1,28,17,0,0,-0.6,7,0,-0.6,0,0
1,28,18,0,0,-0.7,8,0,-0.7,0,0
1,28,19,0,0,-0.6,7,0,-0.6,0,0
1,28,20,0,0,-0.4,6,0,-0.4,0,0
1,28,21,0,0,-0.3,6,0,-0.3,0,0
1,28,22,0,0,0.1,7,0,0.1,0,0
1,28,23,0,0,0.6,8,0,0.6,0,0
1,29,0,0,0,1,9,0,1,0,0
1,29,1,0,0,0.9,8,0,0.9,0,0
1,29,2,0,0,0.7,8,0,0.7,0,0
1,29,3,0,0,0.6,8,0,0.6,0,0
1,29,4,0,0,0.2,8,0,0.2,0,0
1,29,5,0,0,-0.2,9,0,-0.2,0,0
1,29,6,0,0,-0.6,10,0,-0.6,0,0
1,29,7,0,41,0.2,10,51.386,-0.078,197.419,173.28
1,29,8,0,98,0.9,10,117.962,1.506,450.176,420.73
1,29,9,46,133,1.7,11,175.981,3.004,662.903,628.531
1,29,10,51,162,1.9,11,212.793,3.679,801.729,763.915
1,29,11,47,169,2.2,11,217.958,4.063,820.855,782.553
1,29,12,34,153,2.4,12,188.959,3.828,712.608,677.024
1,29,13,20,116,2.6,12,129.038,3.338,487.431,457.153
1,29,14,0,30,2.8,13,28.431,2.394,108.093,85.687
1,29,15,0,4,3,14,3.781,2.323,14.379,0
1,29,16,0,0,2.5,15,0,2.5,0,0
1,29,17,0,0,2,16,0,2,0,0
1,29,18,0,0,1.5,17,0,1.5,0,0
1,29,19,0,0,1.5,16,0,1.5,0,0
1,29,20,0,0,1.4,15,0,1.4,0,0
1,29,21,0,0,1.4,14,0,1.4,0,0
1,29,22,0,0,1.7,13,0,1.7,0,0
1,29,23,0,0,2,12,0,2,0,0
1,30,0,0,0,2.3,12,0,2.3,0,0
1,30,1,0,0,2.9,11,0,2.9,0,0
1,30,2,0,0,3.4,11,0,3.4,0,0
1,30,3,0,0,4,11,0,4,0,0
1,30,4,0,0,3.9,10,0,3.9,0,0
1,30,5,0,0,3.9,9,0,3.9,0,0
1,30,6,0,0,3.8,9,0,3.8,0,0
1,30,7,0,19,4,8,18.9,3.203,71.61,49.891
1,30,8,0,100,4.1,7,119.631,4.867,450.054,420.611
1,30,9,47,135,4.3,7,178.58,6.125,663.775,629.382
1,30,10,50,163,4.4,7,212.984,6.843,791.707,754.148
1,30,11,46,171,4.4,7,219.443,6.984,816.216,778.033
1,30,12,33,154,4.5,7,189.197,6.605,705.108,669.709
1,30,13,19,118,4.4,7,130.505,5.527,488.46,458.159
1,30,14,0,70,4.3,7,68.383,4.364,257.812,232.459
1,30,15,0,9,4.2,8,8.512,3.312,32.238,11.246
1,30,16,0,0,3.3,7,0,3.3,0,0
1,30,17,0,0,2.3,6,0,2.3,0,0
1,30,18,0,0,1.4,6,0,1.4,0,0
1,30,19,0,0,1.6,5,0,1.6,0,0
1,30,20,0,0,1.7,5,0,1.7,0,0
1,30,21,0,0,1.9,5,0,1.9,0,0
1,30,22,0,0,2.2,5,0,2.2,0,0
1,30,23,0,0,2.5,6,0,2.5,0,0
1,31,0,0,0,2.8,7,0,2.8,0,0
1,31,1,0,0,2.5,7,0,2.5,0,0
1,31,2,0,0,2.1,7,0,2.1,0,0
1,31,3,0,0,1.8,7,0,1.8,0,0
1,31,4,0,0,3.3,8,0,3.3,0,0
1,31,5,0,0,4.7,9,0,4.7,0,0
1,31,6,0,0,6.2,11,0,6.2,0,0
1,31,7,0,20,6.5,11,20.017,5.887,74.975,53.193
1,31,8,0,44,6.7,11,42.936,6.374,160.482,137.068
1,31,9,3,65,7,12,64.137,6.948,238.853,213.884
1,31,10,3,79,7,12,77.807,7.113,289.725,263.717
1,31,11,3,83,7,12,81.598,7.163,303.829,277.528
1,31,12,3,72,7,12,70.429,7.039,262.366,236.92
1,31,13,20,120,6.6,11,133.193,7.386,494.52,464.082
1,31,14,0,71,6.1,11,69.32,6.154,259.341,233.957
1,31,15,0,14,5.7,11,13.25,5.043,49.809,28.494
1,31,16,0,0,5.2,10,0,5.2,0,0
1,31,17,0,0,4.8,9,0,4.8,0,0
1,31,18,0,0,4.3,9,0,4.3,0,0
1,31,19,0,0,3.8,8,0,3.8,0,0
1,31,20,0,0,3.1,7,0,3.1,0,0
1,31,21,0,0,2.6,7,0,2.6,0,0
1,31,22,0,0,2,7,0,2,0,0
1,31,23,0,0,1.4,7,0,1.4,0,0
2,1,0,0,0,1.1,7,0,1.1,0,0
2,1,1,0,0,1.1,7,0,1.1,0,0
2,1,2,0,0,1.3,7,0,1.3,0,0
2,1,3,0,0,1.4,8,0,1.4,0,0
2,1,4,0,0,1.4,9,0,1.4,0,0
2,1,5,0,0,1.5,10,0,1.5,0,0
2,1,6,0,0,1.6,13,0,1.6,0,0
2,1,7,0,20,1.5,12,19.916,0.908,76.197,54.393
2,1,8,0,44,1.3,12,42.766,0.975,163.574,140.1
2,1,9,3,65,1.2,12,64.054,1.126,244.564,219.48
2,1,10,3,79,1,11,77.746,1.096,297.055,270.895
2,1,11,3,83,0.8,10,81.552,0.959,311.83,285.363
2,1,12,2,74,0.6,9,71.673,0.639,274.45,248.757
2,1,13,2,55,0.6,8,53.446,0.365,204.838,180.552
2,1,14,0,72,0.5,8,70.257,0.496,269.266,243.679
2,1,15,0,12,0.5,8,11.354,-0.358,43.673,22.471
2,1,16,0,0,0.3,8,0,0.3,0,0
2,1,17,0,0,0.2,8,0,0.2,0,0
2,1,18,0,0,0,8,0,0,0,0
2,1,19,0,0,-0.1,9,0,-0.1,0,0
2,1,20,0,0,-0.1,10,0,-0.1,0,0
2,1,21,0,0,-0.2,12,0,-0.2,0,0
2,1,22,0,0,0.4,11,0,0.4,0,0
2,1,23,0,0,0.9,10,0,0.9,0,0
2,2,0,0,0,1.5,10,0,1.5,0,0
2,2,1,0,0,2,10,0,2,0,0
2,2,2,0,0,2.5,11,0,2.5,0,0
2,2,3,0,0,3,12,0,3,0,0
2,2,4,0,0,3,11,0,3,0,0
2,2,5,0,0,3,10,0,3,0,0
2,2,6,0,0,3,10,0,3,0,0
2,2,7,0,47,3,11,59.854,2.851,227.121,202.389
2,2,8,0,104,3,12,121.431,3.587,459.336,429.686
2,2,9,125,151,3,14,245.744,4.816,913.371,872.659
2,2,10,135,181,3,14,297.16,5.389,1108.383,1062.331
2,2,11,43,175,3.1,14,221.267,4.74,831.257,792.688
2,2,12,31,158,3.1,14,191.788,4.409,721.742,685.933
2,2,13,18,122,3.4,14,133.813,4.11,504.052,473.399
2,2,14,0,73,3.6,14,71.192,3.651,269.225,243.639
2,2,15,0,14,3.9,14,13.25,3.338,50.172,28.851
2,2,16,0,0,4.1,13,0,4.1,0,0
2,2,17,0,0,4.2,12,0,4.2,0,0
2,2,18,0,0,4.4,12,0,4.4,0,0
2,2,19,0,0,4.2,11,0,4.2,0,0
2,2,20,0,0,4,10,0,4,0,0
2,2,21,0,0,3.8,9,0,3.8,0,0
2,2,22,0,0,2.7,8,0,2.7,0,0
2,2,23,0,0,1.7,7,0,1.7,0,0
2,3,0,0,0,0.6,7,0,0.6,0,0
2,3,1,0,0,0,6,0,0,0,0
2,3,2,0,0,-0.6,5,0,-0.6,0,0
2,3,3,0,0,-1.2,4,0,-1.2,0,0
2,3,4,0,0,-1.4,4,0,-1.4,0,0
2,3,5,0,0,-1.5,4,0,-1.5,0,0
2,3,6,0,0,-1.7,4,0,-1.7,0,0
2,3,7,0,48,-1.6,3,61.057,-2.031,236.5,211.579
2,3,8,0,131,-1.5,2,162.393,1.132,620.721,587.359
2,3,9,223,149,-1.4,2,294.591,5.369,1086.011,1040.59
2,3,10,242,176,-0.8,1,358.639,10.26,1305.871,1254.052
2,3,11,126,193,-0.1,1,310.586,9.732,1139.522,1092.585
2,3,12,93,180,0.5,1,261.619,8.451,965.664,923.555
2,3,13,56,144,0.6,2,190.874,4.804,715.258,679.609
2,3,14,0,108,0.7,3,110.737,2.093,421.553,392.738
2,3,15,0,22,0.8,5,20.84,-0.092,80.07,58.193
2,3,16,0,0,0.4,5,0,0.4,0,0
2,3,17,0,0,-0.1,5,0,-0.1,0,0
2,3,18,0,0,-0.5,5,0,-0.5,0,0
2,3,19,0,0,-0.2,5,0,-0.2,0,0
2,3,20,0,0,0,5,0,0,0,0
2,3,21,0,0,0.3,6,0,0.3,0,0
2,3,22,0,0,0.6,6,0,0.6,0,0
2,3,23,0,0,0.9,6,0,0.9,0,0
2,4,0,0,0,1.2,7,0,1.2,0,0
2,4,1,0,0,0.9,7,0,0.9,0,0
2,4,2,0,0,0.5,7,0,0.5,0,0
2,4,3,0,0,0.2,8,0,0.2,0,0
2,4,4,0,0,0.2,8,0,0.2,0,0
2,4,5,0,0,0.3,8,0,0.3,0,0
2,4,6,0,0,0.3,9,0,0.3,0,0
2,4,7,0,77,0.4,8,119.312,1.072,456.168,426.589
2,4,8,0,154,0.4,7,198.961,2.533,755.99,719.33
2,4,9,124,155,0.5,6,249.713,3.859,932.542,891.321
2,4,10,133,185,0.8,6,300.647,5.128,1123.116,1076.646
2,4,11,226,190,1.1,6,376.086,6.83,1394.945,1340.406
2,4,12,173,184,1.4,7,331.317,5.942,1234.422,1184.731
2,4,13,109,154,1.3,5,245.204,5.211,915.381,874.616
2,4,14,0,97,1.2,4,97.56,2.226,371.183,343.46
2,4,15,0,21,1.1,3,19.89,-0.072,76.413,54.604
2,4,16,0,0,0,3,0,0,0,0
2,4,17,0,0,-1.1,3,0,-1.1,0,0
2,4,18,0,0,-2.2,3,0,-2.2,0,0
2,4,19,0,0,-2.1,3,0,-2.1,0,0
2,4,20,0,0,-1.9,4,0,-1.9,0,0
2,4,21,0,0,-1.8,5,0,-1.8,0,0
2,4,22,0,0,-2.4,4,0,-2.4,0,0
2,4,23,0,0,-3,3,0,-3,0,0
2,5,0,0,0,-3.6,2,0,-3.6,0,0
2,5,1,0,0,-3.2,3,0,-3.2,0,0
2,5,2,0,0,-2.8,4,0,-2.8,0,0
2,5,3,0,0,-2.4,5,0,-2.4,0,0
2,5,4,0,0,-2,4,0,-2,0,0
2,5,5,0,0,-1.6,4,0,-1.6,0,0
2,5,6,0,0,-1.2,4,0,-1.2,0,0
2,5,7,0,51,-1.2,3,65.183,-1.524,251.949,226.716
2,5,8,0,48,-1.1,2,46.579,-1.792,180.24,156.44
2,5,9,3,68,-1.1,2,66.905,-1.277,258.069,232.71
2,5,10,3,83,-0.3,2,81.668,0.035,313.459,286.958
2,5,11,3,86,0.4,2,84.464,0.877,323.093,296.39
2,5,12,3,76,1.2,2,74.299,1.4,283.568,257.687
2,5,13,2,58,1.2,1,56.333,0.772,215.548,191.048
2,5,14,0,35,1.2,1,33.181,-0.151,127.517,104.74
2,5,15,0,8,1.2,1,7.566,-1.191,29.204,8.267
2,5,16,0,0,1.1,1,0,1.1,0,0
2,5,17,0,0,0.9,1,0,0.9,0,0
2,5,18,0,0,0.8,1,0,0.8,0,0
2,5,19,0,0,0.6,1,0,0.6,0,0
2,5,20,0,0,0.3,1,0,0.3,0,0
2,5,21,0,0,0.1,1,0,0.1,0,0
2,5,22,0,0,0.1,1,0,0.1,0,0
2,5,23,0,0,0.1,1,0,0.1,0,0
2,6,0,0,0,0.1,2,0,0.1,0,0
2,6,1,0,0,-0.2,2,0,-0.2,0,0
2,6,2,0,0,-0.5,2,0,-0.5,0,0
2,6,3,0,0,-0.8,2,0,-0.8,0,0
2,6,4,0,0,-1.1,1,0,-1.1,0,0
2,6,5,0,0,-1.5,0,0,-1.5,0,0
2,6,6,0,0,-1.8,0,0,-1.8,0,0
2,6,7,0,23,-2.3,0,23.007,-5.873,90.546,68.472
2,6,8,0,111,-2.7,0,126.314,-0.524,486.194,455.944
2,6,9,41,146,-3.2,1,185.511,1.181,705.392,669.985
2,6,10,45,174,-3,1,220.575,2.926,834.546,795.893
2,6,11,41,182,-2.7,1,227.064,3.646,857.303,818.062
2,6,12,30,165,-2.5,2,198.347,1.806,754.947,718.313
2,6,13,17,128,-2.4,2,139.128,0.102,533.239,501.92
2,6,14,0,35,-2.4,2,33.181,-3.195,129.148,106.34
2,6,15,0,9,-2.3,2,8.513,-4.234,33.277,12.266
2,6,16,0,0,-2.4,2,0,-2.4,0,0
2,6,17,0,0,-2.5,2,0,-2.5,0,0
2,6,18,0,0,-2.6,3,0,-2.6,0,0
2,6,19,0,0,-2.7,2,0,-2.7,0,0
2,6,20,0,0,-2.8,2,0,-2.8,0,0
2,6,21,0,0,-2.9,2,0,-2.9,0,0
2,6,22,0,0,-3.4,2,0,-3.4,0,0
2,6,23,0,0,-4,2,0,-4,0,0
2,7,0,0,0,-4.5,2,0,-4.5,0,0
2,7,1,0,0,-4.4,2,0,-4.4,0,0
2,7,2,0,0,-4.4,2,0,-4.4,0,0
2,7,3,0,0,-4.3,2,0,-4.3,0,0
2,7,4,0,0,-4.8,1,0,-4.8,0,0
2,7,5,0,0,-5.3,1,0,-5.3,0,0
2,7,6,0,0,-5.8,1,0,-5.8,0,0
2,7,7,0,79,-5.4,1,119.628,-4.086,467.339,437.512
2,7,8,0,187,-5,2,247.288,0.308,948.513,906.865
2,7,9,460,126,-4.6,3,408.052,4.428,1499.401,1441.578
2,7,10,694,105,-4,3,592.138,9.988,2146.815,2066.377
2,7,11,669,116,-3.3,3,626.626,12.007,2263.783,2178.844
2,7,12,727,73,-2.7,4,612.221,10.634,2222.415,2139.082
2,7,13,256,155,-2.5,3,350.069,6.086,1297.569,1246
2,7,14,0,119,-2.4,2,122.037,0.203,468.297,438.448
2,7,15,0,22,-2.2,2,20.838,-3.42,81.182,59.284
2,7,16,0,0,-3.4,1,0,-3.4,0,0
2,7,17,0,0,-4.6,1,0,-4.6,0,0
2,7,18,0,0,-5.8,1,0,-5.8,0,0
2,7,19,0,0,-6.3,1,0,-6.3,0,0
2,7,20,0,0,-6.7,1,0,-6.7,0,0
2,7,21,0,0,-7.2,2,0,-7.2,0,0
2,7,22,0,0,-6.4,2,0,-6.4,0,0
2,7,23,0,0,-5.6,2,0,-5.6,0,0
2,8,0,0,0,-4.8,3,0,-4.8,0,0
2,8,1,0,0,-3.4,4,0,-3.4,0,0
2,8,2,0,0,-2,5,0,-2,0,0
2,8,3,0,0,-0.6,7,0,-0.6,0,0
2,8,4,0,0,-0.7,7,0,-0.7,0,0
2,8,5,0,0,-0.9,7,0,-0.9,0,0
2,8,6,0,0,-1,8,0,-1,0,0
2,8,7,0,24,-1,9,23.979,-1.678,92.745,70.63
2,8,8,0,114,-0.9,11,128.036,-0.232,492.217,461.831
2,8,9,40,149,-0.9,13,187.608,0.38,716.026,680.358
2,8,10,43,178,-0.5,13,223.385,1.189,851.646,812.55
2,8,11,40,185,0,13,229.295,1.77,872.783,833.138
2,8,12,29,169,0.4,14,201.846,1.804,768.377,731.407
2,8,13,18,132,0.7,14,143.85,1.506,548.098,516.437
2,8,14,0,84,0.9,14,82.186,1.059,314.24,287.722
2,8,15,0,24,1.2,14,22.737,0.733,87.053,65.045
2,8,16,0,0,0.9,13,0,0.9,0,0
2,8,17,0,0,0.7,12,0,0.7,0,0
2,8,18,0,0,0.4,12,0,0.4,0,0
2,8,19,0,0,-0.3,10,0,-0.3,0,0
2,8,20,0,0,-0.9,9,0,-0.9,0,0
2,8,21,0,0,-1.6,8,0,-1.6,0,0
2,8,22,0,0,-1.5,8,0,-1.5,0,0
2,8,23,0,0,-1.5,9,0,-1.5,0,0
2,9,0,0,0,-1.4,10,0,-1.4,0,0
2,9,1,0,0,-2.1,8,0,-2.1,0,0
2,9,2,0,0,-2.9,6,0,-2.9,0,0
2,9,3,0,0,-3.6,4,0,-3.6,0,0
2,9,4,0,0,-4.2,3,0,-4.2,0,0
2,9,5,0,0,-4.7,2,0,-4.7,0,0
2,9,6,0,0,-5.3,2,0,-5.3,0,0
2,9,7,0,102,-4.4,1,171.672,-1.252,662.802,628.432
2,9,8,615,73,-3.5,1,337.615,6.266,1169.477,1121.68
2,9,9,707,66,-2.6,1,478.979,12.607,1686.738,1622.771
2,9,10,690,108,-1.1,1,597.964,18.458,2089.174,2010.907
2,9,11,460,162,0.3,2,531.446,15.117,1897.628,1826.356
2,9,12,306,181,1.8,3,433.237,12.12,1569.693,1509.603
2,9,13,148,166,1.4,3,285.15,7.826,1052.258,1007.779
2,9,14,0,123,0.9,4,125.872,2.649,478.041,447.974
2,9,15,0,33,0.5,5,31.29,-0.161,120.255,97.618
2,9,16,0,0,-0.4,3,0,-0.4,0,0
2,9,17,0,0,-1.4,2,0,-1.4,0,0
2,9,18,0,0,-2.3,1,0,-2.3,0,0
2,9,19,0,0,-2.3,0,0,-2.3,0,0
2,9,20,0,0,-2.2,0,0,-2.2,0,0
