,date,shops,office_building,industrial_park,fve,mve,wpg,price
31360.0,23/08/2020 16:00,0.0,61.464,11.44,0.0,700.7,148.09,"50,00"
31361.0,23/08/2020 16:15,0.0,58.656,11.76,0.0,640.58,144.8,"50,00"
31362.0,23/08/2020 16:30,0.0,54.912,11.52,0.0,605.5,135.95,"50,00"
31363.0,23/08/2020 16:45,0.0,56.472,15.284,0.0,609.44,134.41,"50,00"
31364.0,23/08/2020 17:00,0.0,55.224,16.916,0.0,614.6,124.99,"52,93"
31365.0,23/08/2020 17:15,0.0,54.912,11.316,0.0,616.46,117.34,"52,93"
31366.0,23/08/2020 17:30,0.0,52.416,11.152,0.0,614.58,111.43,"52,93"
31367.0,23/08/2020 17:45,0.0,51.48,11.508,0.0,617.02,111.18,"52,93"
31368.0,23/08/2020 18:00,0.0,51.48,10.876,0.0,618.08,108.28,"51,50"
31369.0,23/08/2020 18:15,0.0,50.856,11.208,0.0,616.08,102.68,"51,50"
31370.0,23/08/2020 18:30,0.0,49.296,11.064,0.0,610.96,103.88,"51,50"
31371.0,23/08/2020 18:45,0.0,49.608,10.436,0.0,596.98,104.68,"51,50"
31372.0,23/08/2020 19:00,0.0,50.856,11.54,0.0,545.18,107.91,"50,98"
31373.0,23/08/2020 19:15,0.0,50.856,11.964,0.0,471.96,118.33,"50,98"
31374.0,23/08/2020 19:30,0.0,50.232,20.312,0.0,464.66,140.59,"50,98"
31375.0,23/08/2020 19:45,0.0,50.856,12.204,0.0,462.42,158.89,"50,98"
31376.0,23/08/2020 20:00,0.0,52.104,11.588,0.0,464.0,170.29,"47,10"
31377.0,23/08/2020 20:15,0.0,52.416,12.428,0.0,467.12,163.46,"47,10"
31378.0,23/08/2020 20:30,0.0,53.04,11.788,0.0,467.94,167.87,"47,10"
31379.0,23/08/2020 20:45,0.0,51.168,12.132,0.0,466.8,171.51,"47,10"
31380.0,23/08/2020 21:00,0.0,50.544,12.78,0.0,466.38,176.75,"41,20"
31381.0,23/08/2020 21:15,0.0,50.544,12.344,0.0,468.44,170.7,"41,20"
31382.0,23/08/2020 21:30,0.0,48.36,11.736,0.0,468.0,173.19,"41,20"
31383.0,23/08/2020 21:45,0.0,49.296,14.02,0.0,472.46,162.14,"41,20"
31384.0,23/08/2020 22:00,0.0,50.544,18.636,0.0,488.16,158.4,"42,30"
31385.0,23/08/2020 22:15,0.0,48.984,11.496,0.0,500.86,148.65,"42,30"
31386.0,23/08/2020 22:30,0.0,48.984,10.644,0.0,590.5,138.88,"42,30"
31387.0,23/08/2020 22:45,0.0,48.048,10.66,0.0,654.62,136.76,"42,30"
31388.0,23/08/2020 23:00,0.0,48.36,10.364,0.0,668.18,124.66,"36,70"
31389.0,23/08/2020 23:15,0.0,48.672,10.812,0.0,663.88,110.03,"36,70"
31390.0,23/08/2020 23:30,0.0,48.672,10.364,0.0,660.7,100.08,"36,70"
31391.0,23/08/2020 23:45,0.0,47.424,11.608,0.0,635.64,91.74,"36,70"
31392.0,24/08/2020 00:00,0.0,49.608,0.0,0.0,574.76,85.99,"35,51"
31393.0,24/08/2020 00:15,0.0,48.36,0.0,0.0,570.26,78.99,"35,51"
31394.0,24/08/2020 00:30,0.0,48.048,0.0,0.0,568.46,73.81,"35,51"
31395.0,24/08/2020 00:45,0.0,47.424,0.0,0.0,563.28,67.89,"35,51"
31396.0,24/08/2020 01:00,0.0,48.36,0.0,0.0,555.34,61.59,"34,00"
31397.0,24/08/2020 01:15,0.0,48.048,0.0,0.0,548.1,56.76,"34,00"
31398.0,24/08/2020 01:30,0.0,48.984,0.0,0.0,443.4,54.01,"34,00"
31399.0,24/08/2020 01:45,0.0,49.92,0.0,0.0,446.74,54.56,"34,00"
31400.0,24/08/2020 02:00,0.0,48.672,0.0,0.0,453.4,52.4,"32,92"
31401.0,24/08/2020 02:15,0.0,49.608,0.0,0.0,540.16,49.37,"32,92"
31402.0,24/08/2020 02:30,0.0,48.984,0.0,0.0,603.8,47.56,"32,92"
31403.0,24/08/2020 02:45,0.0,49.608,0.0,0.0,634.98,44.54,"32,92"
31404.0,24/08/2020 03:00,0.0,49.92,0.0,0.0,702.42,39.36,"31,88"
31405.0,24/08/2020 03:15,0.0,49.296,0.0,0.0,698.08,39.56,"31,88"
31406.0,24/08/2020 03:30,0.0,48.048,0.0,0.0,688.2,39.58,"31,88"
31407.0,24/08/2020 03:45,0.0,48.672,0.0,0.0,594.42,39.2,"31,88"
31408.0,24/08/2020 04:00,0.0,49.608,0.0,0.0,584.96,43.52,"32,80"
31409.0,24/08/2020 04:15,0.0,48.984,0.0,0.0,572.78,40.94,"32,80"
31410.0,24/08/2020 04:30,0.0,48.048,0.0,0.0,509.78,42.63,"32,80"
31411.0,24/08/2020 04:45,0.0,48.984,0.0,0.0,460.66,42.8,"32,80"
31412.0,24/08/2020 05:00,0.0,48.048,0.0,0.0,464.66,39.19,"34,92"
31413.0,24/08/2020 05:15,0.0,48.672,0.0,0.0,464.6,39.13,"34,92"
31414.0,24/08/2020 05:30,0.0,48.36,0.0,0.0,465.26,41.46,"34,92"
31415.0,24/08/2020 05:45,0.0,47.424,0.0,0.0,472.6,43.73,"34,92"
31416.0,24/08/2020 06:00,0.0,46.8,0.0,0.0,553.64,44.16,"49,30"
31417.0,24/08/2020 06:15,0.0,45.864,0.0,0.0,583.08,43.83,"49,30"
31418.0,24/08/2020 06:30,0.0,46.8,0.0,0.0,639.2,44.83,"49,30"
31419.0,24/08/2020 06:45,0.0,46.8,0.0,0.0,636.52,45.1,"49,30"
31420.0,24/08/2020 07:00,0.0,48.984,0.0,0.0,634.3,43.53,"53,74"
31421.0,24/08/2020 07:15,0.0,48.984,0.0,0.0,634.98,46.94,"53,74"
31422.0,24/08/2020 07:30,0.0,48.984,0.0,0.0008,603.28,49.64,"53,74"
31423.0,24/08/2020 07:45,0.0,50.232,0.0,0.01,527.34,48.03,"53,74"
31424.0,24/08/2020 08:00,0.0,53.352,0.0,0.4236,530.22,49.04,"55,60"
31425.0,24/08/2020 08:15,0.0,52.416,0.0,3.9832,533.04,51.98,"55,60"
31426.0,24/08/2020 08:30,0.0,53.664,0.0,5.3084,532.04,54.73,"55,60"
31427.0,24/08/2020 08:45,0.0,53.976,0.0,5.5816,531.98,55.67,"55,60"
31428.0,24/08/2020 09:00,0.0,53.352,0.0,11.822,537.98,57.69,"57,00"
31429.0,24/08/2020 09:15,0.0,55.224,0.0,38.1612,605.86,59.0,"57,00"
31430.0,24/08/2020 09:30,0.0,54.912,0.0,43.8252,674.68,61.62,"57,00"
31431.0,24/08/2020 09:45,0.0,56.16,0.0,70.3632,760.9,63.62,"57,00"
31432.0,24/08/2020 10:00,0.0,53.976,0.0,89.728,859.56,67.32,"57,00"
31433.0,24/08/2020 10:15,0.0,51.792,0.0,76.5408,966.2,65.79,"57,00"
31434.0,24/08/2020 10:30,0.0,50.544,0.0,76.6584,1022.2,69.57,"57,00"
31435.0,24/08/2020 10:45,0.0,52.104,0.0,78.6772,1008.7,69.65,"57,00"
31436.0,24/08/2020 11:00,0.0,54.288,0.0,128.2236,978.9,73.32,"65,92"
31437.0,24/08/2020 11:15,0.0,53.352,0.0,111.6744,955.66,73.71,"65,92"
31438.0,24/08/2020 11:30,0.0,54.288,0.0,115.746,979.56,76.23,"65,92"
31439.0,24/08/2020 11:45,0.0,53.664,0.0,190.2572,975.04,77.06,"65,92"
31440.0,24/08/2020 12:00,0.0,52.416,0.0,291.966,999.4,79.61,"70,74"
31441.0,24/08/2020 12:15,0.0,54.288,0.0,285.6892,973.36,84.19,"70,74"
31442.0,24/08/2020 12:30,0.0,53.976,0.0,261.4804,883.5,87.82,"70,74"
31443.0,24/08/2020 12:45,0.0,55.536,0.0,241.6056,878.32,90.6,"70,74"
31444.0,24/08/2020 13:00,0.0,55.536,0.0,235.3976,882.08,95.05,"70,74"
31445.0,24/08/2020 13:15,0.0,56.784,0.0,178.16,888.9,101.18,"70,74"
31446.0,24/08/2020 13:30,0.0,54.912,0.0,145.7832,890.08,109.82,"70,74"
31447.0,24/08/2020 13:45,0.0,55.536,0.0,149.7752,831.32,113.35,"70,74"
31448.0,24/08/2020 14:00,0.0,54.6,0.0,83.5716,769.26,117.67,"71,04"
31449.0,24/08/2020 14:15,0.0,53.04,0.0,95.9716,758.26,118.93,"71,04"
31450.0,24/08/2020 14:30,0.0,53.976,0.0,110.25,760.32,121.68,"71,04"
31451.0,24/08/2020 14:45,0.0,54.912,0.0,53.018,765.38,122.57,"71,04"
31452.0,24/08/2020 15:00,0.0,55.224,0.0,25.0024,728.38,123.31,"57,60"
31453.0,24/08/2020 15:15,0.0,56.784,0.0,10.3292,673.32,122.2,"57,60"
31454.0,24/08/2020 15:30,0.0,53.976,0.0,5.6,660.38,123.09,"57,60"
31455.0,24/08/2020 15:45,0.0,54.288,0.0,0.0,656.38,120.95,"57,60"
31456.0,24/08/2020 16:00,0.0,53.04,0.0,0.0,664.38,122.33,"64,00"
31457.0,24/08/2020 16:15,0.0,52.416,0.0,0.0,682.92,124.14,"64,00"
31458.0,24/08/2020 16:30,0.0,49.296,0.0,0.0,698.74,118.47,"64,00"
31459.0,24/08/2020 16:45,0.0,50.232,0.0,0.0,700.44,111.36,"64,00"
31460.0,24/08/2020 17:00,0.0,50.544,0.0,0.0,699.14,107.56,"61,30"
31461.0,24/08/2020 17:15,0.0,50.232,0.0,0.0,697.6,98.78,"61,30"
31462.0,24/08/2020 17:30,0.0,51.168,0.0,0.0,696.18,87.13,"61,30"
31463.0,24/08/2020 17:45,0.0,50.232,0.0,0.0,694.9,77.87,"61,30"
31464.0,24/08/2020 18:00,0.0,48.048,0.0,0.0,693.18,68.41,"59,60"
31465.0,24/08/2020 18:15,0.0,47.424,0.0,0.0,692.66,62.5,"59,60"
31466.0,24/08/2020 18:30,0.0,45.864,0.0,0.0,694.86,58.21,"59,60"
31467.0,24/08/2020 18:45,0.0,49.296,0.0,0.0,695.84,50.63,"59,60"
31468.0,24/08/2020 19:00,0.0,51.168,0.0,0.0,692.48,51.85,"54,20"
31469.0,24/08/2020 19:15,0.0,52.416,0.0,0.0,674.96,52.27,"54,20"
31470.0,24/08/2020 19:30,0.0,50.544,0.0,0.0,1016.72,54.97,"54,20"
31471.0,24/08/2020 19:45,0.0,52.416,0.0,0.0,1017.74,53.84,"54,20"
31472.0,24/08/2020 20:00,0.0,53.04,0.0,0.0,1019.9,53.25,"50,74"
31473.0,24/08/2020 20:15,0.0,53.352,0.0,0.0,1019.66,55.38,"50,74"
31474.0,24/08/2020 20:30,0.0,51.792,0.0,0.0,1019.54,50.19,"50,74"
31475.0,24/08/2020 20:45,0.0,51.48,0.0,0.0,1019.54,47.7,"50,74"
31476.0,24/08/2020 21:00,0.0,50.856,0.0,0.0,1019.36,51.5,"44,50"
31477.0,24/08/2020 21:15,0.0,50.232,0.0,0.0,1015.52,52.64,"44,50"
31478.0,24/08/2020 21:30,0.0,50.232,0.0,0.0,1013.96,52.03,"44,50"
31479.0,24/08/2020 21:45,0.0,50.544,0.0,0.0,1013.9,47.02,"44,50"
31480.0,24/08/2020 22:00,0.0,50.232,0.0,0.0,1013.84,48.14,"42,85"
31481.0,24/08/2020 22:15,0.0,50.856,0.0,0.0,1016.72,47.89,"42,85"
31482.0,24/08/2020 22:30,0.0,50.232,0.0,0.0,1019.54,48.55,"42,85"
31483.0,24/08/2020 22:45,0.0,49.92,0.0,0.0,1022.18,47.76,"42,85"
31484.0,24/08/2020 23:00,0.0,50.232,0.0,0.0,1023.92,51.35,"41,80"
31485.0,24/08/2020 23:15,0.0,49.92,0.0,0.0,1023.62,52.04,"41,80"
31486.0,24/08/2020 23:30,0.0,48.984,0.0,0.0,1023.44,54.8,"41,80"
31487.0,24/08/2020 23:45,0.0,50.544,0.0,0.0,1023.38,54.8,"41,80"
31488.0,25/08/2020 00:00,0.0,47.112,0.0,0.0,1023.26,57.07,"36,10"
31489.0,25/08/2020 00:15,0.0,49.608,0.0,0.0,1024.34,58.28,"36,10"
31490.0,25/08/2020 00:30,0.0,49.92,0.0,0.0,1024.04,63.4,"36,10"
31491.0,25/08/2020 00:45,0.0,49.92,0.0,0.0,1023.86,67.03,"36,10"
31492.0,25/08/2020 01:00,0.0,49.608,0.0,0.0,1023.68,66.29,"36,57"
31493.0,25/08/2020 01:15,0.0,49.608,0.0,0.0,1020.68,71.59,"36,57"
31494.0,25/08/2020 01:30,0.0,50.544,0.0,0.0,1018.22,71.65,"36,57"
31495.0,25/08/2020 01:45,0.0,49.92,0.0,0.0,1018.22,75.12,"36,57"
31496.0,25/08/2020 02:00,0.0,49.296,0.0,0.0,1018.1,76.83,"35,90"
31497.0,25/08/2020 02:15,0.0,49.296,0.0,0.0,1017.98,71.77,"35,90"
31498.0,25/08/2020 02:30,0.0,47.736,0.0,0.0,1017.8,69.33,"35,90"
31499.0,25/08/2020 02:45,0.0,48.36,0.0,0.0,1018.28,64.24,"35,90"
31500.0,25/08/2020 03:00,0.0,49.608,0.0,0.0,1021.1,61.22,"34,96"
31501.0,25/08/2020 03:15,0.0,48.984,0.0,0.0,1021.82,62.11,"34,96"
31502.0,25/08/2020 03:30,0.0,49.92,0.0,0.0,1024.16,58.69,"34,96"
31503.0,25/08/2020 03:45,0.0,48.984,0.0,0.0,1023.98,54.16,"34,96"
31504.0,25/08/2020 04:00,0.0,49.296,0.0,0.0,1023.68,49.97,"35,24"
31505.0,25/08/2020 04:15,0.0,48.984,0.0,0.0,1023.38,48.39,"35,24"
31506.0,25/08/2020 04:30,0.0,49.608,0.0,0.0,1022.78,45.91,"35,24"
31507.0,25/08/2020 04:45,0.0,49.296,0.0,0.0,1018.16,43.73,"35,24"
31508.0,25/08/2020 05:00,0.0,48.984,0.0,0.0,1020.2,38.87,"39,90"
31509.0,25/08/2020 05:15,0.0,48.984,0.0,0.0,1021.46,34.37,"39,90"
31510.0,25/08/2020 05:30,0.0,48.984,0.0,0.0,1021.28,31.36,"39,90"
31511.0,25/08/2020 05:45,0.0,49.296,0.0,0.0,1021.16,28.98,"39,90"
31512.0,25/08/2020 06:00,0.0,48.672,0.0,0.0,1023.56,30.23,"54,00"
31513.0,25/08/2020 06:15,0.0,48.984,0.0,0.0,1024.34,29.37,"54,00"
31514.0,25/08/2020 06:30,0.0,48.048,0.0,0.0,1019.6,30.03,"54,00"
31515.0,25/08/2020 06:45,0.0,47.424,0.0,0.0,1018.22,28.83,"54,00"
31516.0,25/08/2020 07:00,0.0,46.488,0.0,0.0,1019.66,30.23,"58,02"
31517.0,25/08/2020 07:15,0.0,46.176,0.0,0.0004,1021.22,31.79,"58,02"
31518.0,25/08/2020 07:30,0.0,47.112,0.0,0.1136,1021.58,33.06,"58,02"
31519.0,25/08/2020 07:45,0.0,46.176,0.0,1.6828,1024.34,36.42,"58,02"
31520.0,25/08/2020 08:00,0.0,46.488,0.0,11.1904,1023.98,40.92,"61,00"
31521.0,25/08/2020 08:15,0.0,46.488,0.0,79.4024,1023.86,43.66,"61,00"
31522.0,25/08/2020 08:30,0.0,45.864,0.0,68.1784,1023.68,43.17,"61,00"
31523.0,25/08/2020 08:45,0.0,47.112,0.0,69.9736,1023.5,44.37,"61,00"
31524.0,25/08/2020 09:00,0.0,46.488,0.0,115.2676,1023.32,45.61,"61,55"
31525.0,25/08/2020 09:15,0.0,47.424,0.0,126.46,1023.2,51.6,"61,55"
31526.0,25/08/2020 09:30,0.0,47.736,0.0,129.0744,1022.84,52.82,"61,55"
31527.0,25/08/2020 09:45,0.0,48.048,0.0,200.1628,1018.7,54.79,"61,55"
31528.0,25/08/2020 10:00,0.0,48.36,0.0,224.4248,1019.54,59.41,"55,72"
31529.0,25/08/2020 10:15,0.0,45.24,0.0,176.33,1020.74,61.0,"55,72"
31530.0,25/08/2020 10:30,0.0,44.304,0.0,176.4224,1022.54,63.82,"55,72"
31531.0,25/08/2020 10:45,0.0,44.616,0.0,178.8284,1023.68,79.98,"55,72"
31532.0,25/08/2020 11:00,0.0,45.864,0.0,222.8892,1023.14,83.17,"53,16"
31533.0,25/08/2020 11:15,0.0,48.36,0.0,219.5868,1021.04,92.31,"53,16"
31534.0,25/08/2020 11:30,0.0,47.736,0.0,177.392,1017.38,99.18,"53,16"
31535.0,25/08/2020 11:45,0.0,47.112,0.0,204.934,1017.38,101.3,"53,16"
31536.0,25/08/2020 12:00,0.0,46.8,0.0,246.1456,1021.88,107.67,"52,00"
31537.0,25/08/2020 12:15,0.0,47.112,0.0,206.346,1026.02,107.5,"52,00"
31538.0,25/08/2020 12:30,0.0,47.424,0.0,167.0164,1025.18,101.85,"52,00"
31539.0,25/08/2020 12:45,0.0,46.8,0.0,280.1504,1019.84,111.91,"52,00"
31540.0,25/08/2020 13:00,0.0,46.8,0.0,304.0412,1019.72,108.53,"52,97"
31541.0,25/08/2020 13:15,0.0,47.424,0.0,207.824,1017.8,107.17,"52,97"
31542.0,25/08/2020 13:30,0.0,48.672,0.0,205.9612,1014.32,102.07,"52,97"
31543.0,25/08/2020 13:45,0.0,46.8,0.0,128.2576,1016.48,101.0,"52,97"
31544.0,25/08/2020 14:00,0.0,47.424,0.0,118.0984,1017.14,96.84,"58,00"
31545.0,25/08/2020 14:15,0.0,48.36,0.0,71.6132,1019.6,97.31,"58,00"
31546.0,25/08/2020 14:30,0.0,46.8,0.0,37.0256,1020.2,99.54,"58,00"
31547.0,25/08/2020 14:45,0.0,46.8,0.0,18.2808,1020.02,100.37,"58,00"
31548.0,25/08/2020 15:00,0.0,45.864,0.0,10.602,1019.96,100.73,"66,00"
31549.0,25/08/2020 15:15,0.0,45.552,0.0,6.3064,1019.78,100.67,"66,00"
31550.0,25/08/2020 15:30,0.0,45.864,0.0,0.0192,1019.72,103.75,"66,00"
31551.0,25/08/2020 15:45,0.0,46.176,0.0,0.0,1016.54,101.73,"66,00"
31552.0,25/08/2020 16:00,0.0,46.8,0.0,0.0,1017.26,97.99,"61,00"
31553.0,25/08/2020 16:15,0.0,44.928,0.0,0.0,1017.74,97.11,"61,00"
31554.0,25/08/2020 16:30,0.0,46.488,0.0,0.0,1020.14,100.7,"61,00"
31555.0,25/08/2020 16:45,0.0,45.552,0.0,0.0,1020.56,93.53,"61,00"
31556.0,25/08/2020 17:00,0.0,45.24,0.0,0.0,1020.5,87.31,"58,00"
31557.0,25/08/2020 17:15,0.0,45.24,0.0,0.0,1020.2,82.18,"58,00"
31558.0,25/08/2020 17:30,0.0,45.24,0.0,0.0,1019.54,76.45,"58,00"
31559.0,25/08/2020 17:45,0.0,44.928,0.0,0.0,1014.92,70.51,"58,00"
31560.0,25/08/2020 18:00,0.0,44.616,0.0,0.0,1014.8,70.76,"56,70"
31561.0,25/08/2020 18:15,0.0,45.864,0.0,0.0,1018.34,72.45,"56,70"
31562.0,25/08/2020 18:30,0.0,44.616,0.0,0.0,1018.16,66.63,"56,70"
31563.0,25/08/2020 18:45,0.0,45.24,0.0,0.0,1018.04,65.75,"56,70"
31564.0,25/08/2020 19:00,0.0,44.928,0.0,0.0,1017.8,64.31,"55,50"
31565.0,25/08/2020 19:15,0.0,45.24,0.0,0.0,1017.5,62.72,"55,50"
31566.0,25/08/2020 19:30,0.0,44.928,0.0,0.0,1017.14,60.36,"55,50"
31567.0,25/08/2020 19:45,0.0,46.8,0.0,0.0,1016.78,58.68,"55,50"
31568.0,25/08/2020 20:00,0.0,47.112,0.0,0.0,1016.42,58.87,"49,54"
31569.0,25/08/2020 20:15,0.0,47.424,0.0,0.0,1016.24,60.66,"49,54"
31570.0,25/08/2020 20:30,0.0,48.048,0.0,0.0,1019.06,59.07,"49,54"
31571.0,25/08/2020 20:45,0.0,47.424,0.0,0.0,1018.76,57.9,"49,54"
31572.0,25/08/2020 21:00,0.0,47.736,0.0,0.0,1019.42,57.05,"43,38"
31573.0,25/08/2020 21:15,0.0,47.736,0.0,0.0,1021.76,57.16,"43,38"
31574.0,25/08/2020 21:30,0.0,47.736,0.0,0.0,1021.16,51.6,"43,38"
31575.0,25/08/2020 21:45,0.0,47.736,0.0,0.0,1021.4,50.33,"43,38"
31576.0,25/08/2020 22:00,0.0,48.048,0.0,0.0,1021.28,49.39,"38,33"
31577.0,25/08/2020 22:15,0.0,47.736,0.0,0.0,1021.22,46.48,"38,33"
31578.0,25/08/2020 22:30,0.0,47.424,0.0,0.0,1015.94,48.76,"38,33"
31579.0,25/08/2020 22:45,0.0,47.736,0.0,0.0,1018.1,52.22,"38,33"
31580.0,25/08/2020 23:00,0.0,47.424,0.0,0.0,1018.88,54.86,"36,16"
31581.0,25/08/2020 23:15,0.0,47.736,0.0,0.0,1021.76,55.38,"36,16"
31582.0,25/08/2020 23:30,0.0,46.8,0.0,0.0,1022.12,58.63,"36,16"
31583.0,25/08/2020 23:45,0.0,47.112,0.0,0.0,1021.88,59.3,"36,16"
31584.0,26/08/2020 00:00,0.0,44.304,0.0,0.0,1023.44,59.21,"36,01"
31585.0,26/08/2020 00:15,0.0,47.112,0.0,0.0,1025.18,59.4,"36,01"
31586.0,26/08/2020 00:30,0.0,47.424,0.0,0.0,1024.88,61.01,"36,01"
31587.0,26/08/2020 00:45,0.0,46.8,0.0,0.0,1024.76,59.97,"36,01"
31588.0,26/08/2020 01:00,0.0,47.424,0.0,0.0,1024.64,62.02,"35,67"
31589.0,26/08/2020 01:15,0.0,47.112,0.0,0.0,1025.96,62.42,"35,67"
31590.0,26/08/2020 01:30,0.0,47.112,0.0,0.0,1027.4,62.78,"35,67"
31591.0,26/08/2020 01:45,0.0,47.112,0.0,0.0,1027.22,59.81,"35,67"
31592.0,26/08/2020 02:00,0.0,47.424,0.0,0.0,1025.96,56.24,"35,48"
31593.0,26/08/2020 02:15,0.0,46.488,0.0,0.0,1020.08,55.39,"35,48"
31594.0,26/08/2020 02:30,0.0,46.8,0.0,0.0,1020.86,56.65,"35,48"
31595.0,26/08/2020 02:45,0.0,44.928,0.0,0.0,1023.56,56.95,"35,48"
31596.0,26/08/2020 03:00,0.0,46.176,0.0,0.0,1023.2,54.89,"34,68"
31597.0,26/08/2020 03:15,0.0,47.112,0.0,0.0,1023.02,53.49,"34,68"
31598.0,26/08/2020 03:30,0.0,47.112,0.0,0.0,1022.78,52.88,"34,68"
31599.0,26/08/2020 03:45,0.0,47.112,0.0,0.0,1022.78,55.54,"34,68"
31600.0,26/08/2020 04:00,0.0,47.112,0.0,0.0,1025.42,54.4,"35,81"
31601.0,26/08/2020 04:15,0.0,46.8,0.0,0.0,1025.54,53.77,"35,81"
31602.0,26/08/2020 04:30,0.0,47.112,0.0,0.0,1025.3,54.06,"35,81"
31603.0,26/08/2020 04:45,0.0,47.112,0.0,0.0,1024.82,50.23,"35,81"
31604.0,26/08/2020 05:00,0.0,47.112,0.0,0.0,1024.7,44.35,"36,83"
31605.0,26/08/2020 05:15,0.0,46.8,0.0,0.0,1024.64,41.61,"36,83"
31606.0,26/08/2020 05:30,0.0,45.864,0.0,0.0,1024.52,36.97,"36,83"
31607.0,26/08/2020 05:45,0.0,46.488,0.0,0.0,1025.0,33.21,"36,83"
31608.0,26/08/2020 06:00,0.0,45.864,0.0,0.0,1027.1,31.28,"45,50"
31609.0,26/08/2020 06:15,0.0,45.552,0.0,0.0,1029.92,29.43,"45,50"
31610.0,26/08/2020 06:30,0.0,45.864,0.0,0.0,1031.78,29.13,"45,50"
31611.0,26/08/2020 06:45,0.0,44.616,0.0,0.0,1032.74,31.14,"45,50"
31612.0,26/08/2020 07:00,0.0,43.056,0.0,0.0,1032.5,36.25,"53,40"
31613.0,26/08/2020 07:15,0.0,43.68,0.0,0.0,1030.22,39.19,"53,40"
31614.0,26/08/2020 07:30,0.0,43.68,0.0,1.7756,1029.02,45.17,"53,40"
31615.0,26/08/2020 07:45,0.0,43.368,0.0,9.1452,1030.52,51.02,"53,40"
31616.0,26/08/2020 08:00,0.0,43.056,0.0,19.488,1031.3,55.22,"57,09"
31617.0,26/08/2020 08:15,0.0,43.68,0.0,34.364,1032.92,58.49,"57,09"
31618.0,26/08/2020 08:30,0.0,43.368,0.0,43.5432,1032.68,64.94,"57,09"
31619.0,26/08/2020 08:45,0.0,43.368,0.0,54.34,1032.38,69.88,"57,09"
31620.0,26/08/2020 09:00,0.0,43.056,0.0,72.0404,1032.2,69.75,"52,82"
31621.0,26/08/2020 09:15,0.0,43.368,0.0,96.5384,1032.08,69.1,"52,82"
31622.0,26/08/2020 09:30,0.0,43.056,0.0,110.4768,1031.72,75.9,"52,82"
31623.0,26/08/2020 09:45,0.0,43.368,0.0,127.054,1030.16,74.66,"52,82"
31624.0,26/08/2020 10:00,0.0,42.744,0.0,175.6964,1026.62,75.88,"51,70"
31625.0,26/08/2020 10:15,0.0,43.368,0.0,190.8492,1027.04,76.48,"51,70"
31626.0,26/08/2020 10:30,0.0,43.368,0.0,212.3892,1029.74,75.14,"51,70"
31627.0,26/08/2020 10:45,0.0,41.808,0.0,239.256,1029.5,73.42,"51,70"
31628.0,26/08/2020 11:00,0.0,42.744,0.0,245.2416,1032.38,73.12,"51,72"
31629.0,26/08/2020 11:15,0.0,42.744,0.0,255.0352,1025.12,73.8,"51,72"
31630.0,26/08/2020 11:30,0.0,42.744,0.0,292.6924,1032.56,69.9,"51,72"
31631.0,26/08/2020 11:45,0.0,43.368,0.0,345.0696,1046.9,74.4,"51,72"
31632.0,26/08/2020 12:00,0.0,43.368,0.0,387.0492,1050.2,76.74,"50,80"
31633.0,26/08/2020 12:15,0.0,43.056,0.0,352.202,1049.36,86.52,"50,80"
31634.0,26/08/2020 12:30,0.0,42.744,0.0,340.186,1048.34,84.59,"50,80"
31635.0,26/08/2020 12:45,0.0,43.056,0.0,346.4932,1047.92,85.69,"50,80"
31636.0,26/08/2020 13:00,0.0,42.744,0.0,355.8016,1046.42,84.2,"49,43"
31637.0,26/08/2020 13:15,0.0,42.744,0.0,341.8968,1040.42,83.15,"49,43"
31638.0,26/08/2020 13:30,0.0,43.056,0.0,250.6356,1036.34,80.75,"49,43"
31639.0,26/08/2020 13:45,0.0,43.056,0.0,191.976,1031.36,77.82,"49,43"
31640.0,26/08/2020 14:00,0.0,43.056,0.0,167.1184,1030.22,76.9,"50,49"
31641.0,26/08/2020 14:15,0.0,43.056,0.0,127.9684,1031.96,77.92,"50,49"
31642.0,26/08/2020 14:30,0.0,43.368,0.0,107.8608,1033.46,81.8,"50,49"
31643.0,26/08/2020 14:45,0.0,42.744,0.0,68.6356,1033.1,79.66,"50,49"
31644.0,26/08/2020 15:00,0.0,42.432,0.0,51.2888,1033.1,74.99,"51,67"
31645.0,26/08/2020 15:15,0.0,42.744,0.0,22.2632,1032.92,71.09,"51,67"
31646.0,26/08/2020 15:30,0.0,43.368,0.0,5.5772,1032.86,71.93,"51,67"
31647.0,26/08/2020 15:45,0.0,43.368,0.0,0.6292,1032.8,66.87,"51,67"
31648.0,26/08/2020 16:00,0.0,43.056,0.0,0.0,1032.74,64.14,"54,43"
31649.0,26/08/2020 16:15,0.0,43.056,0.0,0.0,1032.8,61.07,"54,43"
31650.0,26/08/2020 16:30,0.0,43.056,0.0,0.0,1032.5,55.35,"54,43"
31651.0,26/08/2020 16:45,0.0,43.056,0.0,0.0,1028.72,51.9,"54,43"
31652.0,26/08/2020 17:00,0.0,43.368,0.0,0.0,1031.18,48.09,"61,33"
31653.0,26/08/2020 17:15,0.0,42.432,0.0,0.0,1031.06,43.55,"61,33"
31654.0,26/08/2020 17:30,0.0,43.056,0.0,0.0,1030.16,37.24,"61,33"
31655.0,26/08/2020 17:45,0.0,43.056,0.0,0.0,1030.76,34.39,"61,33"
31656.0,26/08/2020 18:00,0.0,42.432,0.0,0.0,1032.14,31.84,"59,50"
